Salário,Profissão,Setor,Estado,FormaTrabalho,Nivel,TamanhoEmpresa,Gestão,TipoTrabalho,Idade,Experiência,Escolaridade,Formação,LinguagemPython,LinguagemR,LinguagemSQL,NuvemAWS,NuvemGCP,NuvemAzure,QlikView,PowerBI,Tableau
5000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Goiás (GO),Modelo 100% remoto,Júnior,de 101 a 500,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7000.0,Outras,Indústria,São Paulo (SP),Modelo 100% presencial,Pleno,de 51 a 100,não,Outros,25-29,de 6 a 10 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000.0,Estatístico,Setor Público,Mato Grosso (MT),Modelo 100% presencial,Pleno,Acima de 3000,não,Outros,25-29,de 4 a 5 anos,Mestrado,Estatística/ Matemática / Matemática Computacional,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10000.0,Cientista de Dados,Outro,Minas Gerais (MG),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,22-24,de 4 a 5 anos,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10000.0,Cientista de Dados,Agronegócios,Minas Gerais (MG),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,22-24,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14000.0,Engenheiro de Dados,Telecomunicação,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,30-34,de 2 a 3 anos,Mestrado,Outras Engenharias,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Ceará (CE),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,35-39,de 2 a 3 anos,Mestrado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Cientista de Dados,Varejo,Ceará (CE),Modelo 100% remoto,Júnior,de 101 a 500,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,Analista de BI,Internet/Ecommerce,São Paulo (SP),Modelo 100% remoto,Sênior,de 101 a 500,não,Outros,35-39,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1500.0,Desenvolvedor/Engenheiro de Software,Setor Alimentício,São Paulo (SP),Modelo 100% remoto,Júnior,de 1 a 5,não,Estagiário,17-21,Não tenho experiência na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7000.0,Analista de Dados,Área da Saúde,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 101 a 500,não,Outros,30-34,de 4 a 5 anos,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3500.0,Outras,Educação,Bahia (BA),Modelo híbrido com dias fixos de trabalho presencial,Júnior,de 11 a 50,não,Outros,35-39,Menos de 1 ano,Doutorado ou Phd,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7000.0,Analista de Dados,Internet/Ecommerce,Rio de Janeiro (RJ),Modelo híbrido com dias fixos de trabalho presencial,Sênior,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Mestrado,Outras Engenharias,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1500.0,Analista de Dados,Finanças ou Bancos,Maranhão (MA),Modelo 100% presencial,Júnior,de 11 a 50,não,Outros,22-24,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo 100% remoto,Júnior,de 11 a 50,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
7000.0,Cientista de Dados,Setor Público,Minas Gerais (MG),Modelo híbrido com dias fixos de trabalho presencial,Pleno,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Ciências Sociais,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
18000.0,Outras,Educação,Mato Grosso (MT),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 1001 a 3000,não,Outros,40-44,Mais de 10 anos,Doutorado ou Phd,Outras Engenharias,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14000.0,Engenheiro de Dados,Setor Público,Sergipe (SE),Modelo 100% presencial,Pleno,de 101 a 500,não,Outros,45-49,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Pleno,de 6 a 10,não,Empreendedor ou Empregado (CNPJ),30-34,de 6 a 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
18000.0,Outras,Finanças ou Bancos,Santa Catarina (SC),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,25-29,de 4 a 5 anos,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 1 a 5,sim,Empreendedor ou Empregado (CNPJ),30-34,de 4 a 5 anos,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
14000.0,Cientista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Sênior,de 501 a 1000,não,Outros,30-34,de 4 a 5 anos,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3500.0,Analista de Dados,Setor Público,Distrito Federal (DF),Modelo 100% presencial,Júnior,de 1001 a 3000,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Ciências Sociais,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5000.0,Analista de Dados,Telecomunicação,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Sênior,de 1001 a 3000,não,Outros,35-39,Mais de 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Engenheiro de Dados,Internet/Ecommerce,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,30-34,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
14000.0,Engenheiro de Dados,Educação,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 101 a 500,não,Outros,25-29,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,Outras,Energia,Paraná (PR),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,50-54,de 2 a 3 anos,Mestrado,Ciências Sociais,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000.0,Engenheiro de Dados,Energia,Pernambuco (PE),Modelo 100% presencial,Pleno,Acima de 3000,não,Outros,35-39,Mais de 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5000.0,Analista de BI,Tecnologia/Fábrica de Software,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,de 501 a 1000,não,Outros,30-34,de 2 a 3 anos,Mestrado,Outras Engenharias,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Estatístico,Varejo,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,de 4 a 5 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3500.0,Analista de Dados,Consultoria,Rio de Janeiro (RJ),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
22500.0,Cientista de Dados,Setor Público,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,Acima de 3000,não,Outros,50-54,de 2 a 3 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,Analista de Dados,Tecnologia/Fábrica de Software,Rio Grande do Norte (RN),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7000.0,Analista de Dados,Finanças ou Bancos,Paraná (PR),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,30-34,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Analista de Dados,Varejo,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,30-34,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3500.0,,Área da Saúde,São Paulo (SP),Modelo 100% presencial,,de 51 a 100,sim,Outros,30-34,Não tenho experiência na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
7000.0,Analista de BI,Indústria,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 501 a 1000,não,Outros,30-34,de 1 a 2 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Paraná (PR),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,25-29,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2500.0,Outras,Indústria,Minas Gerais (MG),Modelo 100% presencial,Júnior,de 11 a 50,não,Outros,35-39,Não tenho experiência na área de dados,Estudante de Graduação,Outras Engenharias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,Outras,Construção Civil,Bahia (BA),Modelo 100% presencial,Pleno,de 6 a 10,não,Outros,30-34,de 6 a 10 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,Analista de Dados,Marketing,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Sênior,Acima de 3000,não,Outros,35-39,de 6 a 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
7000.0,Outras,Telecomunicação,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,Sênior,Acima de 3000,não,Outros,35-39,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1500.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Santa Catarina (SC),Modelo 100% presencial,Júnior,de 101 a 500,não,Estagiário,35-39,Menos de 1 ano,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7000.0,Analista de BI,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,35-39,de 4 a 5 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7000.0,Cientista de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,Desenvolvedor/Engenheiro de Software,Finanças ou Bancos,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 101 a 500,não,Empreendedor ou Empregado (CNPJ),25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5000.0,Analista de Dados,Varejo,Rio Grande do Sul (RS),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,Acima de 3000,não,Outros,22-24,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2500.0,Desenvolvedor/Engenheiro de Software,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,Acima de 3000,não,Estagiário,22-24,Menos de 1 ano,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,Outras,Indústria,São Paulo (SP),Modelo 100% presencial,Sênior,de 101 a 500,não,Outros,40-44,Não tenho experiência na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,Analista de Dados,Educação,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,30-34,de 6 a 10 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5000.0,Analista de BI,Entretenimento ou Esportes,Rio de Janeiro (RJ),Modelo híbrido com dias fixos de trabalho presencial,Pleno,Acima de 3000,não,Outros,35-39,Menos de 1 ano,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
7000.0,Desenvolvedor/Engenheiro de Software,Outro,São Paulo (SP),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,35-39,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Internet/Ecommerce,Rio Grande do Norte (RN),Modelo 100% remoto,Júnior,de 501 a 1000,não,Outros,22-24,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Engenheiro de Machine Learning,Internet/Ecommerce,Santa Catarina (SC),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,30-34,de 4 a 5 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3500.0,Analista de BI,Setor Alimentício,São Paulo (SP),Modelo 100% presencial,Pleno,de 51 a 100,não,Outros,30-34,de 6 a 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7000.0,Engenheiro de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2500.0,Analista de BI,Consultoria,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 101 a 500,não,Outros,25-29,Menos de 1 ano,Estudante de Graduação,Outras Engenharias,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
5000.0,Analista de Dados,Finanças ou Bancos,Rio Grande do Sul (RS),Modelo 100% remoto,Pleno,de 501 a 1000,não,Outros,30-34,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Distrito Federal (DF),Modelo 100% remoto,Pleno,de 6 a 10,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
18000.0,Engenheiro de Dados,Internet/Ecommerce,Paraná (PR),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,25-29,de 4 a 5 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10000.0,Engenheiro de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,30-34,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
5000.0,Analista de Dados,Tecnologia/Fábrica de Software,Paraná (PR),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,Acima de 3000,não,Outros,30-34,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7000.0,Analista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,de 501 a 1000,não,Outros,30-34,de 1 a 2 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10000.0,Cientista de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,25-29,de 4 a 5 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5000.0,Engenheiro de Dados,Marketing,São Paulo (SP),Modelo 100% remoto,Júnior,de 101 a 500,não,Outros,35-39,de 1 a 2 anos,Graduação/Bacharelado,Química / Física,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,Analista de Negócios,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3500.0,Analista de BI,Área da Saúde,São Paulo (SP),Modelo 100% remoto,Pleno,de 11 a 50,não,Empreendedor ou Empregado (CNPJ),25-29,Menos de 1 ano,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2500.0,Analista de BI,Tecnologia/Fábrica de Software,Paraná (PR),Modelo híbrido com dias fixos de trabalho presencial,Júnior,de 11 a 50,não,Estagiário,17-21,de 1 a 2 anos,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2500.0,Analista de Negócios,Educação,Minas Gerais (MG),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,30-34,Menos de 1 ano,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,Outras,Setor Público,Goiás (GO),Modelo híbrido com dias fixos de trabalho presencial,Pleno,Acima de 3000,não,Outros,40-44,Menos de 1 ano,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 51 a 100,não,Outros,22-24,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1000.0,Outras,Área da Saúde,Rio Grande do Sul (RS),Modelo 100% remoto,Júnior,de 11 a 50,não,Estagiário,17-21,Menos de 1 ano,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,Outras,Educação,Espírito Santo (ES),Modelo 100% presencial,Sênior,Acima de 3000,não,Outros,35-39,de 4 a 5 anos,Mestrado,Economia/ Administração / Contabilidade / Finanças,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3500.0,Analista de Negócios,Outro,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,Júnior,de 101 a 500,não,Outros,25-29,Menos de 1 ano,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3500.0,Engenheiro de Dados,Consultoria,Minas Gerais (MG),Modelo 100% presencial,Júnior,de 11 a 50,não,Outros,22-24,Menos de 1 ano,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7000.0,Outras,Setor Automotivo,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,Acima de 3000,não,Outros,40-44,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 11 a 50,não,Empreendedor ou Empregado (CNPJ),50-54,Menos de 1 ano,Doutorado ou Phd,Química / Física,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5000.0,Engenheiro de Dados,Outro,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,de 101 a 500,não,Outros,22-24,Menos de 1 ano,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7000.0,Outras,Energia,Minas Gerais (MG),Modelo 100% remoto,Pleno,de 501 a 1000,não,Outros,30-34,de 1 a 2 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
14000.0,Engenheiro de Machine Learning,Finanças ou Bancos,Paraná (PR),Modelo 100% remoto,Pleno,de 101 a 500,não,Empreendedor ou Empregado (CNPJ),25-29,de 1 a 2 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10000.0,Analista de Dados,Internet/Ecommerce,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 501 a 1000,não,Outros,25-29,de 1 a 2 anos,Mestrado,Outras Engenharias,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
7000.0,Desenvolvedor/Engenheiro de Software,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo 100% remoto,Pleno,de 1001 a 3000,não,Outros,17-21,Não tenho experiência na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
